species,plot,endo_01,id,origin_01,dist_a,dist_b,birth,endo_status_from_check,year_t,size_t,flw_count_t,spike_a_t,spike_b_t,spike_c_t,spike_d_t,year_t1,surv_t1,size_t1,flw_count_t1,spike_a_t1,spike_b_t1,spike_c_t1,spike_d_t1
POSY,5,1,5_346.5,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_347,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_347.5,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_348,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_348.5,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_349,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_349.5,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_35,1,NA,NA,2009,NA,2009,1,NA,NA,NA,NA,NA,2010,1,14,1,NA,NA,NA,NA
POSY,5,1,5_35,1,NA,NA,2009,NA,2010,14,1,NA,NA,NA,NA,2011,1,17,4,NA,NA,NA,NA
POSY,5,1,5_35,1,NA,NA,2009,NA,2011,17,4,NA,NA,NA,NA,2012,1,34,12,97,NA,NA,NA
POSY,5,1,5_35,1,NA,NA,2009,NA,2012,34,12,97,NA,NA,NA,2013,1,5,0,NA,NA,NA,NA
POSY,5,1,5_35,1,NA,NA,2009,NA,2013,5,0,NA,NA,NA,NA,2014,1,5,0,NA,NA,NA,NA
POSY,5,1,5_35,1,NA,NA,2009,NA,2014,5,0,NA,NA,NA,NA,2015,1,21,0,NA,NA,NA,NA
POSY,5,1,5_35,1,NA,NA,2009,NA,2015,21,0,NA,NA,NA,NA,2016,1,8,3,19,49,96,NA
POSY,5,1,5_35,1,NA,NA,2009,NA,2016,8,3,19,49,96,NA,2017,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_35.5,1,NA,NA,2009,NA,2009,1,NA,NA,NA,NA,NA,2010,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_350,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_350.5,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_351,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,2,0,NA,NA,NA,NA
POSY,5,1,5_351,1,NA,NA,2013,NA,2014,2,0,NA,NA,NA,NA,2015,1,24,1,56,NA,NA,NA
POSY,5,1,5_351,1,NA,NA,2013,NA,2015,24,1,56,NA,NA,NA,2016,1,16,5,66,11,96,NA
POSY,5,1,5_351,1,NA,NA,2013,NA,2016,16,5,66,11,96,NA,2017,1,3,1,34,NA,NA,NA
POSY,5,1,5_351,1,NA,NA,2013,NA,2017,3,1,34,NA,NA,NA,2018,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_351.5,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_352,1,1.81,1.58,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,2,0,NA,NA,NA,NA
POSY,5,1,5_352,1,1.81,1.58,2013,NA,2014,2,0,NA,NA,NA,NA,2015,1,10,0,NA,NA,NA,NA
POSY,5,1,5_352,1,1.81,1.58,2013,NA,2015,10,0,NA,NA,NA,NA,2016,1,8,2,46,50,NA,NA
POSY,5,1,5_352,1,1.81,1.58,2013,NA,2016,8,2,46,50,NA,NA,2017,1,11,5,46,39,34,NA
POSY,5,1,5_352,1,1.81,1.58,2013,NA,2017,11,5,46,39,34,NA,2018,1,6,0,NA,NA,NA,NA
POSY,5,1,5_352.5,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_353,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,1,0,NA,NA,NA,NA
POSY,5,1,5_353,1,NA,NA,2013,NA,2014,1,0,NA,NA,NA,NA,2015,1,5,1,37,NA,NA,NA
POSY,5,1,5_353,1,NA,NA,2013,NA,2015,5,1,37,NA,NA,NA,2016,1,4,2,22,35,NA,NA
POSY,5,1,5_353,1,NA,NA,2013,NA,2016,4,2,22,35,NA,NA,2017,1,2,2,11,15,NA,NA
POSY,5,1,5_353,1,NA,NA,2013,NA,2017,2,2,11,15,NA,NA,2018,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_353.5,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_354,1,1.609,1.639,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,2,0,NA,NA,NA,NA
POSY,5,1,5_354,1,1.609,1.639,2013,NA,2014,2,0,NA,NA,NA,NA,2015,1,8,1,53,NA,NA,NA
POSY,5,1,5_354,1,1.609,1.639,2013,NA,2015,8,1,53,NA,NA,NA,2016,1,4,0,NA,NA,NA,NA
POSY,5,1,5_354,1,1.609,1.639,2013,NA,2016,4,0,NA,NA,NA,NA,2017,1,9,1,13,NA,NA,NA
POSY,5,1,5_354,1,1.609,1.639,2013,NA,2017,9,1,13,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
POSY,5,1,5_354.5,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_355,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,1,0,NA,NA,NA,NA
POSY,5,1,5_355,1,NA,NA,2013,NA,2014,1,0,NA,NA,NA,NA,2015,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_355.5,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_356,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,1,0,NA,NA,NA,NA
POSY,5,1,5_356,1,NA,NA,2013,NA,2014,1,0,NA,NA,NA,NA,2015,1,2,0,NA,NA,NA,NA
POSY,5,1,5_356,1,NA,NA,2013,NA,2015,2,0,NA,NA,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_356.5,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_357,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_357.5,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_358,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,1,0,NA,NA,NA,NA
POSY,5,1,5_358,1,NA,NA,2013,NA,2014,1,0,NA,NA,NA,NA,2015,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_358.5,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_359,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_359.5,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_36,1,NA,NA,2009,1,2009,1,NA,NA,NA,NA,NA,2010,1,14,4,NA,NA,NA,NA
POSY,5,1,5_36,1,NA,NA,2009,1,2010,14,4,NA,NA,NA,NA,2011,1,25,7,NA,NA,NA,NA
POSY,5,1,5_36,1,NA,NA,2009,1,2011,25,7,NA,NA,NA,NA,2012,1,41,7,114,NA,NA,NA
POSY,5,1,5_36,1,NA,NA,2009,1,2012,41,7,114,NA,NA,NA,2013,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_36.5,1,NA,NA,2009,NA,2009,1,NA,NA,NA,NA,NA,2010,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_360,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_360.5,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_361,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_361.5,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_362,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_362.5,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_363,1,2.499,0.772,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,1,0,NA,NA,NA,NA
POSY,5,1,5_363,1,2.499,0.772,2013,NA,2014,1,0,NA,NA,NA,NA,2015,1,4,0,NA,NA,NA,NA
POSY,5,1,5_363,1,2.499,0.772,2013,NA,2015,4,0,NA,NA,NA,NA,2016,1,7,3,39,88,47,NA
POSY,5,1,5_363,1,2.499,0.772,2013,NA,2016,7,3,39,88,47,NA,2017,1,6,1,69,NA,NA,NA
POSY,5,1,5_363,1,2.499,0.772,2013,NA,2017,6,1,69,NA,NA,NA,2018,1,5,0,NA,NA,NA,NA
POSY,5,1,5_363.5,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_364,1,2.476,0.727,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,13,0,NA,NA,NA,NA
POSY,5,1,5_364,1,2.476,0.727,2013,NA,2014,13,0,NA,NA,NA,NA,2015,1,22,0,NA,NA,NA,NA
POSY,5,1,5_364,1,2.476,0.727,2013,NA,2015,22,0,NA,NA,NA,NA,2016,1,3,1,33,NA,NA,NA
POSY,5,1,5_364,1,2.476,0.727,2013,NA,2016,3,1,33,NA,NA,NA,2017,1,5,1,35,NA,NA,NA
POSY,5,1,5_364,1,2.476,0.727,2013,NA,2017,5,1,35,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
POSY,5,1,5_364.5,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_365,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,3,0,NA,NA,NA,NA
POSY,5,1,5_365,1,NA,NA,2013,NA,2014,3,0,NA,NA,NA,NA,2015,1,3,0,NA,NA,NA,NA
POSY,5,1,5_365,1,NA,NA,2013,NA,2015,3,0,NA,NA,NA,NA,2016,1,2,1,57,NA,NA,NA
POSY,5,1,5_365,1,NA,NA,2013,NA,2016,2,1,57,NA,NA,NA,2017,1,2,0,NA,NA,NA,NA
POSY,5,1,5_365,1,NA,NA,2013,NA,2017,2,0,NA,NA,NA,NA,2018,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_365.5,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_366,1,2.608,1.021,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,1,0,NA,NA,NA,NA
POSY,5,1,5_366,1,2.608,1.021,2013,NA,2014,1,0,NA,NA,NA,NA,2015,1,4,0,NA,NA,NA,NA
POSY,5,1,5_366,1,2.608,1.021,2013,NA,2015,4,0,NA,NA,NA,NA,2016,1,10,3,53,65,78,NA
POSY,5,1,5_366,1,2.608,1.021,2013,NA,2016,10,3,53,65,78,NA,2017,1,2,1,28,NA,NA,NA
POSY,5,1,5_366,1,2.608,1.021,2013,NA,2017,2,1,28,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
POSY,5,1,5_366.5,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_367,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,1,0,NA,NA,NA,NA
POSY,5,1,5_367,1,NA,NA,2013,NA,2014,1,0,NA,NA,NA,NA,2015,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_367.5,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_368,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_368.5,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_369,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,6,0,NA,NA,NA,NA
POSY,5,1,5_369,1,NA,NA,2013,NA,2014,6,0,NA,NA,NA,NA,2015,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_369.5,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_37,1,NA,NA,2009,NA,2009,1,NA,NA,NA,NA,NA,2010,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_37.5,1,NA,NA,2009,NA,2009,1,NA,NA,NA,NA,NA,2010,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_370,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,11,0,NA,NA,NA,NA
POSY,5,1,5_370,1,NA,NA,2013,NA,2014,11,0,NA,NA,NA,NA,2015,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_370.5,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_371,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,6,0,NA,NA,NA,NA
POSY,5,1,5_371,1,NA,NA,2013,NA,2014,6,0,NA,NA,NA,NA,2015,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_371.5,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_372,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,2,0,NA,NA,NA,NA
POSY,5,1,5_372,1,NA,NA,2013,NA,2014,2,0,NA,NA,NA,NA,2015,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_372.5,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_373,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_373.5,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_374,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,2,0,NA,NA,NA,NA
POSY,5,1,5_374,1,NA,NA,2013,NA,2014,2,0,NA,NA,NA,NA,2015,1,4,0,NA,NA,NA,NA
POSY,5,1,5_374,1,NA,NA,2013,NA,2015,4,0,NA,NA,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_374.5,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_375,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,2,0,NA,NA,NA,NA
POSY,5,1,5_375,1,NA,NA,2013,NA,2014,2,0,NA,NA,NA,NA,2015,1,9,0,NA,NA,NA,NA
POSY,5,1,5_375,1,NA,NA,2013,NA,2015,9,0,NA,NA,NA,NA,2016,1,13,3,45,92,81,NA
POSY,5,1,5_375,1,NA,NA,2013,NA,2016,13,3,45,92,81,NA,2017,1,7,1,23,NA,NA,NA
POSY,5,1,5_375,1,NA,NA,2013,NA,2017,7,1,23,NA,NA,NA,2018,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_375.5,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_376,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_376.5,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_377,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,1,0,NA,NA,NA,NA
POSY,5,1,5_377,1,NA,NA,2013,NA,2014,1,0,NA,NA,NA,NA,2015,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_377.5,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_378,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_378.5,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_379,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_379.5,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_38,1,NA,NA,2009,NA,2009,1,NA,NA,NA,NA,NA,2010,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_38.5,1,NA,NA,2009,NA,2009,1,NA,NA,NA,NA,NA,2010,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_380,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_380.5,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_381,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_381.5,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_382,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_382.5,1,NA,NA,2011,NA,2011,2,NA,NA,NA,NA,NA,2012,1,9,NA,NA,NA,NA,NA
POSY,5,1,5_382.5,1,NA,NA,2011,NA,2012,9,NA,NA,NA,NA,NA,2013,1,2,NA,NA,NA,NA,NA
POSY,5,1,5_382.5,1,NA,NA,2011,NA,2013,2,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_383,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_383.5,1,NA,NA,2011,NA,2011,2,NA,NA,NA,NA,NA,2012,1,9,NA,NA,NA,NA,NA
POSY,5,1,5_383.5,1,NA,NA,2011,NA,2012,9,NA,NA,NA,NA,NA,2013,1,2,NA,NA,NA,NA,NA
POSY,5,1,5_383.5,1,NA,NA,2011,NA,2013,2,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_384,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,1,0,NA,NA,NA,NA
POSY,5,1,5_384,1,NA,NA,2013,NA,2014,1,0,NA,NA,NA,NA,2015,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_384.5,1,NA,NA,2011,NA,2011,2,NA,NA,NA,NA,NA,2012,1,5,NA,NA,NA,NA,NA
POSY,5,1,5_384.5,1,NA,NA,2011,NA,2012,5,NA,NA,NA,NA,NA,2013,1,2,NA,NA,NA,NA,NA
POSY,5,1,5_384.5,1,NA,NA,2011,NA,2013,2,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_385,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,1,0,NA,NA,NA,NA
POSY,5,1,5_385,1,NA,NA,2013,NA,2014,1,0,NA,NA,NA,NA,2015,1,1,0,NA,NA,NA,NA
POSY,5,1,5_385,1,NA,NA,2013,NA,2015,1,0,NA,NA,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_385.5,1,NA,NA,2011,NA,2011,2,NA,NA,NA,NA,NA,2012,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_386,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_386.5,1,NA,NA,2011,NA,2011,2,NA,NA,NA,NA,NA,2012,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_387,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_387.5,1,NA,NA,2011,NA,2011,1,NA,NA,NA,NA,NA,2012,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_388,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_388.5,1,NA,NA,2011,NA,2011,1,NA,NA,NA,NA,NA,2012,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_389,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_389.5,1,NA,NA,2011,NA,2011,1,NA,NA,NA,NA,NA,2012,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_39,1,NA,NA,2009,NA,2009,1,NA,NA,NA,NA,NA,2010,1,2,0,NA,NA,NA,NA
POSY,5,1,5_39,1,NA,NA,2009,NA,2010,2,0,NA,NA,NA,NA,2011,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_39.5,1,NA,NA,2009,NA,2009,1,NA,NA,NA,NA,NA,2010,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_390,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_390.5,1,NA,NA,2011,NA,2011,1,NA,NA,NA,NA,NA,2012,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_391,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_391.5,1,NA,NA,2011,NA,2011,1,NA,NA,NA,NA,NA,2012,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_392,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_392.5,1,NA,NA,2011,NA,2011,1,NA,NA,NA,NA,NA,2012,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_393,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_393.5,1,NA,NA,2011,NA,2011,1,NA,NA,NA,NA,NA,2012,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_394,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_394.5,1,NA,NA,2011,NA,2011,1,NA,NA,NA,NA,NA,2012,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_395,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_395.5,1,NA,NA,2011,NA,2011,1,NA,NA,NA,NA,NA,2012,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_396,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,1,0,NA,NA,NA,NA
POSY,5,1,5_396,1,NA,NA,2013,NA,2014,1,0,NA,NA,NA,NA,2015,1,14,2,59,86,NA,NA
POSY,5,1,5_396,1,NA,NA,2013,NA,2015,14,2,59,86,NA,NA,2016,1,10,3,92,67,42,NA
POSY,5,1,5_396,1,NA,NA,2013,NA,2016,10,3,92,67,42,NA,2017,1,3,1,54,NA,NA,NA
POSY,5,1,5_396,1,NA,NA,2013,NA,2017,3,1,54,NA,NA,NA,2018,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_396.5,1,NA,NA,2011,NA,2011,1,NA,NA,NA,NA,NA,2012,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_397,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,1,0,NA,NA,NA,NA
POSY,5,1,5_397,1,NA,NA,2013,NA,2014,1,0,NA,NA,NA,NA,2015,1,7,0,NA,NA,NA,NA
POSY,5,1,5_397,1,NA,NA,2013,NA,2015,7,0,NA,NA,NA,NA,2016,1,2,0,NA,NA,NA,NA
POSY,5,1,5_397,1,NA,NA,2013,NA,2016,2,0,NA,NA,NA,NA,2017,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_397.5,1,NA,NA,2011,NA,2011,1,NA,NA,NA,NA,NA,2012,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_398,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_398.5,1,NA,NA,2011,NA,2011,1,NA,NA,NA,NA,NA,2012,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_399,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_399.5,1,NA,NA,2011,NA,2011,1,NA,NA,NA,NA,NA,2012,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_4,1,NA,NA,2009,NA,2009,1,NA,NA,NA,NA,NA,2010,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_4.5,1,NA,NA,2009,NA,2009,1,NA,NA,NA,NA,NA,2010,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_40,1,NA,NA,2009,NA,2009,1,NA,NA,NA,NA,NA,2010,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_40.5,1,NA,NA,2009,NA,2009,1,NA,NA,NA,NA,NA,2010,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_400,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_400.5,1,NA,NA,2011,NA,2011,1,NA,NA,NA,NA,NA,2012,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_401,1,NA,NA,2014,NA,2014,1,NA,NA,NA,NA,NA,2015,1,1,0,NA,NA,NA,NA
POSY,5,1,5_401,1,NA,NA,2014,NA,2015,1,0,NA,NA,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_401.5,1,NA,NA,2011,NA,2011,1,NA,NA,NA,NA,NA,2012,0,NA,NA,NA,NA,NA,NA
POSY,5,1,5_402,1,NA,NA,2014,NA,2014,1,NA,NA,NA,NA,NA,2015,0,NA,NA,NA,NA,NA,NA
