"","draw","R0_em","R0_ep","G_em","G_ep","lambda_em","lambda_ep","lambda_em_vt","lambda_ep_vt","pRep_em","pRep_ep","La_em","La_ep","matlifexp_em","matlifexp_ep","meanelexp_em","meanelexp_ep","entropyd_em","entropyd_ep","entropyk_em","entropyk_ep","firstrepro_em","firstrepro_ep","isergodic","isirreducible","shape_surv_em","shape_surv_ep","shape_rep_em","shape_rep_ep","longevity_em","longevity_ep","species"
"4908",NA,0.0491239363128903,0.0665924456491736,2.54465655126705,3.38424835735204,0.305987678881353,0.449094625154467,0.295122421985261,0.437737258230876,0.262724647190848,0.248820722880937,2,2,-0.604365825944066,-0.600899824992118,1.39563417405594,1.39910017500788,1.33011707397227,1.49683893832247,NA,NA,1.18914554336835,1.97427797938536,TRUE,TRUE,0.00761471461049629,-0.0442303825723747,0.278387813947423,0.314336528022141,4,5,"POAL"
"4909",NA,0.0626846752887771,0.0588312606550884,1.87578604318682,3.41710172008063,0.228430922870469,0.436446647734976,0.209020905275028,0.427151964558574,0.172169663448295,0.288733007215252,2,2,-0.79854813245662,-0.54487989213809,1.20145186754338,1.45512010786191,1.05390329082632,1.5392234293628,NA,NA,1.19315462833311,1.65264414824999,TRUE,TRUE,0.0181018130801396,-0.0333956806290014,0.271175653921494,0.306933960043825,3,5,"POAL"
"4910",NA,0.0605482279380099,0.0370614402628932,2.44753311837381,4.66575996676118,0.317978323020774,0.493492887732128,0.300630651882047,0.490721938861654,0.166616297000884,0.290711079113529,2,2,-0.763914260323801,-0.49860862923648,1.2360857396762,1.50139137076352,1.28405935446258,1.75198810219065,NA,NA,1.58695973760021,1.91110406101212,TRUE,TRUE,-0.018686724060354,-0.0543841232852305,0.312065112328538,0.323862159574745,4,6,"POAL"
"4911",NA,0.0501751241022042,0.0393167212675779,1.70994112961637,2.27870100022432,0.173790312655575,0.241676898387199,0.155832973693343,0.227202852670735,0.11625118823607,0.145248270931352,2,2,-0.871604163999359,-0.821205526751264,1.12839583600064,1.17879447324874,0.810927515558136,1.00522578954448,NA,NA,1.64674832920287,1.99502080404583,TRUE,TRUE,0.0301212169132755,-0.0115345190333787,0.292222316880002,0.276319309917103,3,3,"POAL"
"4912",NA,0.0569181947025679,0.115358563623929,2.16156537347426,3.90474604072363,0.265549016335465,0.575164768655034,0.248119692840004,0.561720400343944,0.171225604367786,0.292128168383344,2,2,-0.772040913237252,-0.449302635169659,1.22795908676275,1.55069736483034,1.06177966906113,1.71833580585879,NA,NA,1.52927458547848,2.18502686686687,TRUE,TRUE,-0.00443839253444167,-0.0657561887213721,0.2610633191796,0.312622713609417,3,6,"POAL"
"4913",NA,0.0635719935253826,0.0734116427132997,2.1309023857057,3.07588821814527,0.274404292476789,0.427808672932075,0.255875337457369,0.41381185279395,0.184011734010637,0.269789047256676,2,2,-0.754476622201421,-0.59805515301194,1.24552337779858,1.40194484698806,1.06049979170401,1.5345736824506,NA,NA,1.43290541076292,2.01180326171562,TRUE,TRUE,-0.00064703878617367,-0.03223150719505,0.256572801237565,0.317645977712681,3,5,"POAL"
"4914",NA,0.185605683762906,0.172904447585843,2.18151363396048,3.3412693184625,0.462087478288733,0.591404935708692,0.42565906723994,0.566258008669717,0.268356816401123,0.447707838818994,2,2,-0.646066542283494,-0.182143930261508,1.35393345771651,1.81785606973849,1.2740344046248,1.7642266045015,NA,NA,1.46139585051221,1.66197000827443,TRUE,TRUE,-0.00841430569504009,-0.0169321292802996,0.292746580432248,0.312982315531762,4,7,"POAL"
"4915",NA,0.0307551568412777,0.0293434788063223,2.217307244005,3.12793627764904,0.207995907594477,0.323641391833835,0.200433812104869,0.319004698617091,0.194220154176499,0.227792461668333,2,2,-0.750537614498737,-0.685002949087761,1.24946238550126,1.31499705091224,1.09296520239446,1.32031006997054,NA,NA,1.59364166464646,1.91761399945432,TRUE,TRUE,0.00519334945900612,-0.0256515917281742,0.256745094543442,0.29766373956598,3,4,"POAL"
"4916",NA,0.0185765095289036,0.0301128702379819,4.56963867702342,3.53448060831331,0.41801087455731,0.371191402163813,0.417635594319603,0.367124979911613,0.165596907966726,0.272136350256864,2,2,-0.793231830434544,-0.575834467079452,1.20676816956546,1.42416553292055,1.30700144413326,1.5273024065341,NA,NA,1.89271375008713,1.65600705531502,TRUE,TRUE,-0.0872742811039213,-0.0201941754345122,0.324225512531889,0.312192277014313,4,5,"POAL"
"4917",NA,0.109924300447979,0.0852363144647441,2.33013753198882,3.0153535852625,0.387682794318843,0.441933140407502,0.367264872815148,0.42723089637007,0.279615358640799,0.218313660883265,2,2,-0.571725693265984,-0.666141857705919,1.42827430673402,1.33385814229408,1.2873387050519,1.54869751304023,NA,NA,1.21998565685597,2.10965885875086,TRUE,TRUE,-0.00378276141052014,-0.0484560733597503,0.2724235909391,0.32696439635417,4,5,"POAL"
