"","R0_em","R0_ep","G_em","G_ep","lambda_em","lambda_ep","pRep_em","pRep_ep","La_em","La_ep","matlifexp_em","matlifexp_ep","meanelexp_em","meanelexp_ep","entropyd_em","entropyd_ep","entropyk_em","entropyk_ep","gini_em","gini_ep","longevity_em","longevity_ep","species"
"169",0.135941365449943,0.104785958722212,5.84557512608046,11.6539668109853,0.710792503962327,0.824013769529117,1,1,1,1,0.296621660541962,0.862855193245281,1.29662166054196,1.86285519324528,1.70083144622551,2.43210623617835,0.54820075016985,1.03808546742173,0,0,6,14,"ELRI"
"170",0.975435476980168,0.512873653276829,7.78140376302706,11.1226124683756,0.996808858607224,0.941733289939415,1,1,1,1,1.35785964065012,1.67357977112121,2.35785964065012,2.67357977112121,2.76934181915341,2.89244092359457,1.3598594593495,1.39793690313474,0,0,22,24,"ELRI"
"171",0.118469034122361,0.427698115338553,8.72119169565033,13.6581107762419,0.783026644975526,0.939708470568728,1,1,1,1,0.786134817035818,3.67557201374514,1.78613481703582,4.67557201374514,2.16647363087747,3.16927755786302,0.983301244946903,1.41411185441744,0,0,12,35,"ELRI"
"172",3.91052584388557,1.61930603208994,9.36597044507886,12.111196274024,1.15673174164056,1.04060023313309,1,1,1,1,5.10330133058139,6.50282534273541,6.10330133058139,7.50282534273541,3.56865412585506,3.51459102280266,1.60105526372107,1.40060589284345,0,0,53,53,"ELRI"
"173",0.698617481920567,1.14040710874797,7.23664743826351,8.11166788860455,0.951647574175957,1.01632896100928,1,1,1,1,0.966704555657572,1.57529307166357,1.96670455565757,2.57529307166357,2.40575894296896,2.82353650061654,1.06921862578145,1.37217371272303,0,0,15,23,"ELRI"
"174",0.777694630885503,0.416918393556102,7.77147681347546,8.69795972460317,0.968165912224235,0.904310270701048,1,1,1,1,1.50575764130061,1.23066982433095,2.50575764130061,2.23066982433095,2.70244505959091,2.62377514369153,1.3079068847952,1.21123500149799,0,0,20,18,"ELRI"
"175",0.258983316758163,0.123031228385439,4.6441400088445,7.42115498126188,0.747588613528309,0.75401441299005,1,1,1,1,0.24694624670433,0.395137700644298,1.24694624670433,1.3951377006443,1.65711458054258,1.99326021770752,0.514947553201658,0.683982501797618,0,0,6,8,"ELRI"
"176",0.27751560392215,0.25155664834487,5.57759574694341,7.12238997041803,0.794671635860612,0.823849499371702,1,1,1,1,0.306206730214716,0.735787930066593,1.30620673021472,1.73578793006659,1.76970021175887,2.12026003156243,0.623134235092059,0.92226888227288,0,0,7,11,"ELRI"
"177",0.847891876766196,0.280563532521468,6.98988117079564,13.0993586643222,0.976670579016597,0.907534023636225,1,1,1,1,1.5714256138509,1.59517856305321,2.5714256138509,2.59517856305321,2.64635800231105,2.93745173847237,1.29584205007793,1.39532405079308,0,0,20,24,"ELRI"
"178",0.123895145087867,1.14486960426384,7.76474021798495,9.58240231533578,0.764182172997378,1.0142188061465,1,1,1,1,0.628992064562036,2.6688562077744,1.62899206456204,3.6688562077744,2.05258497217618,3.05478233371853,0.911073081162763,1.44179334896795,0,0,10,30,"ELRI"
"179",0.139826128596268,0.0930938077419189,7.06626972997456,10.4922949154288,0.756982599972915,0.797498487481296,1,1,1,1,0.395085332551012,0.458322844603774,1.39508533255101,1.45832284460377,2.00088437632835,2.13526637914014,0.685279443770538,0.718885987982688,0,0,8,9,"ELRI"
"180",0.449533097377214,0.553818190638325,4.59941657091532,8.39359003426809,0.840434422141967,0.932019817300459,1,1,1,1,0.432140174427986,0.891164480391378,1.43214017442799,1.89116448039138,1.95763884339527,2.55893660737104,0.699121053282718,1.12730515014289,0,0,8,16,"ELRI"
"181",0.139476596369635,0.241811426923469,3.67647754451073,5.67303739384893,0.585200656931044,0.778617158899848,1,1,1,1,0.223683952487318,0.52417926425204,1.22368395248732,1.52417926425204,1.47611923298892,1.92325867867817,0.477101345547087,0.727441208336494,0,0,5,8,"ELRI"
"182",0.948688782895012,0.201893358103039,5.37897843089404,11.2483601923903,0.990255137599297,0.867409281673299,1,1,1,1,0.765766447218747,0.682244972546622,1.76576644721875,1.68224497254662,2.21287282239098,2.49443376986686,0.995874212356859,1.00883373334234,0,0,12,14,"ELRI"
"183",0.419420081631499,0.76430037667374,4.24589703557891,12.2238859558152,0.814940275549236,0.978250725609808,1,1,1,1,0.602290525794026,2.61457449579537,1.60229052579403,3.61457449579537,1.69187235421483,3.17952157443561,0.736840722586951,1.53691439942806,0,0,8,33,"ELRI"
"184",0.325757793969921,0.0523102640442909,7.53262465546408,10.7582959834122,0.861656039575237,0.760134950363646,1,1,1,1,0.728680611928253,0.479323504787686,1.72868061192825,1.47932350478769,2.28425472940375,2.09640345877572,1.05383694190286,0.722693834863305,0,0,13,9,"ELRI"
"185",5.07520424697035,0.907052907034383,7.9457342755565,12.1030132965164,1.22682871121788,0.991972049530268,1,1,1,1,5.13708613547632,2.83384966734242,6.13708613547632,3.83384966734242,3.41315373723706,3.27087548153818,1.47274663566005,1.54758602528316,0,0,47,36,"ELRI"
"186",0.193759747640209,0.12264170937512,6.59278531051673,8.52344113022488,0.779635225359013,0.781764306050419,1,1,1,1,0.522947628574466,0.54912170003995,1.52294762857447,1.54912170003995,1.93741974783995,2.15108275386709,0.744178995389722,0.820557763458064,0,0,9,10,"ELRI"
"187",1.57838049782552,0.397076508170886,5.60953219576535,7.11515396010929,1.08476284495358,0.878261276990822,1,1,1,1,1.1939078461336,1.16465809618905,2.1939078461336,2.16465809618905,2.43762188612051,2.39747911446174,1.18832277003904,1.12526532884943,0,0,16,15,"ELRI"
"188",0.880533210589121,0.829503570728974,5.63728708976536,6.64360527559937,0.977683826445589,0.972255635357545,1,1,1,1,0.948188004841149,0.902866031626624,1.94818800484115,1.90286603162662,2.20833246153768,2.36313142951433,1.01704638868228,1.05530643353295,0,0,13,14,"ELRI"
"189",0.377287870531797,0.139739608322502,8.87387842545312,6.04098791345869,0.895973442086225,0.721970995099668,1,1,1,1,0.736653581091243,0.297483498529374,1.73665358109124,1.29748349852937,2.42705507790307,1.73586707681683,1.03579554483692,0.542492132184358,0,0,14,6,"ELRI"
"190",0.991064083041467,1.21445104558816,7.16154881452042,10.2924545706874,0.998747413567227,1.0190564450467,1,1,1,1,0.878239756767194,3.22351860606194,1.87823975676719,4.22351860606194,2.46384356571793,3.21422293196988,1.08569721997576,1.49562411475828,0,0,15,36,"ELRI"
"191",2.94674956734724,2.13395929184631,6.50927484496345,9.45156021147588,1.18060268265073,1.08349961382196,1,1,1,1,1.49083311174588,3.10389588803753,2.49083311174588,4.10389588803753,2.78841063965282,3.2776431958556,1.29439696120108,1.55017089968232,0,0,21,37,"ELRI"
"192",0.272759828349574,0.0599264898736702,5.20106422571074,7.49887348942083,0.778965877909319,0.687054773316201,1,1,1,1,0.453666651613572,0.350811231904804,1.45366665161357,1.3508112319048,1.91834698570602,1.85955362950822,0.74171188201712,0.604295214230612,0,0,8,7,"ELRI"
"193",0.860115121376763,0.472319083601181,5.24834352058965,6.75099793773285,0.971696532369145,0.894840693305752,1,1,1,1,1.07710379657386,0.941026438918358,2.07710379657386,1.94102643891836,2.1712125632911,2.32630148435783,1.03403487372411,0.969771501707635,0,0,13,13,"ELRI"
"194",0.29708724454787,0.129789720423284,6.61758361048842,7.16054388417531,0.832426989447015,0.751900349174123,1,1,1,1,0.426847276668431,0.387593093935549,1.42684727666843,1.38759309393555,1.987176944104,1.85726572654298,0.754326563935757,0.635131427506774,0,0,9,7,"ELRI"
"195",3.19256132298728,0.738010847312353,5.05516212651342,6.55539518812706,1.25813606616076,0.954714427752475,1,1,1,1,1.77911541353567,1.75991833897669,2.77911541353567,2.75991833897669,2.46142396042041,2.47121430278982,1.098868207498,1.1194394945188,0,0,17,17,"ELRI"
"196",0.96138930087996,0.200013031602567,6.14708712275375,7.10646082413069,0.993614860644162,0.797346339482168,1,1,1,1,1.26393294613802,0.615558587129987,2.26393294613802,1.61555858712999,2.61968628399379,2.13958310857737,1.22423431911225,0.822236889063791,0,0,18,10,"ELRI"
"197",0.948805414672727,0.204273437139215,6.46034724587446,5.4765118024409,0.991898518667504,0.748248895994706,1,1,1,1,0.730144426522203,0.381549206402086,1.7301444265222,1.38154920640209,2.34517647266752,1.7961107940143,0.998685450420205,0.64735092901635,0,0,13,7,"ELRI"
"198",0.14420381653684,0.206363497431112,13.6134943656374,10.8763070272073,0.867403867658641,0.864938660894214,1,1,1,1,1.16248698391874,1.39179241482569,2.16248698391874,2.39179241482569,2.61883514187821,2.5996876349599,1.19834664137626,1.17733437714556,0,0,18,18,"ELRI"
"199",0.468252868611071,0.156229711712206,6.2361482502358,7.44419567385969,0.885441274742681,0.779284383174922,1,1,1,1,0.897655297714973,0.576518930304789,1.89765529771497,1.57651893030479,2.27806076987357,2.14285116739558,1.03145146577565,0.82165345826633,0,0,13,10,"ELRI"
"200",0.811894219096399,0.450119865094798,4.31929492590561,10.4585392266632,0.952900113545425,0.926515628615329,1,1,1,1,0.36003619998236,1.82744941171861,1.36003619998236,2.82744941171861,1.76981536861119,2.86404822075101,0.599010238212532,1.33460810456404,0,0,7,23,"ELRI"
"201",0.0892371224713841,0.272433478075747,3.73089093785594,6.68400630679744,0.523253460617099,0.823206570665761,1,1,1,1,1.15734719807486,1.55569689632552,2.15734719807486,2.55569689632552,1.71839740598755,2.38798582356403,0.682452352111675,1.07042011298982,0,0,7,15,"ELVI"
"202",0.4158792145927,1.10919904847416,3.67666773652669,6.1528724505411,0.787706882144079,1.01698652670317,1,1,1,1,1.05157045482181,2.25928684820032,2.05157045482181,3.25928684820032,1.96871459820547,2.7430440232462,0.801502712421609,1.19316241115371,0,0,9,22,"ELVI"
"203",0.356323432661565,0.298109541076455,5.33041795318115,4.74075290256765,0.823995544894115,0.774687316845275,1,1,1,1,1.15161412643849,0.497400952314108,2.15161412643849,1.49740095231411,2.26861034813333,1.89748226948049,1.01404922793534,0.630075669890941,0,0,13,7,"ELVI"
"204",1.08879311772065,1.6617412353299,6.55149239093004,4.35910700015541,1.01306947368364,1.12356524917577,1,1,1,1,3.47622244203841,1.16391813795761,4.47622244203841,2.16391813795761,3.02318806080079,2.35847598421444,1.2821822051288,1.0388961859926,0,0,30,14,"ELVI"
"205",0.40136386996373,0.535777430681727,2.72659173994348,5.1877553279191,0.715474885667252,0.88666303514773,1,1,1,1,0.720186265137947,0.811505683261094,1.72018626513795,1.81150568326109,1.58222444163493,2.29041830501344,0.674632428702717,0.951257430738384,0,0,6,12,"ELVI"
"206",1.43099543120783,1.0004559377169,3.98036756176947,4.80430625467634,1.09421200714411,1.00009488475759,1,1,1,1,1.33372990499703,1.07579738481338,2.33372990499703,2.07579738481338,2.09651745851381,2.34898631144252,0.901654677505432,0.993250197371422,0,0,11,13,"ELVI"
"207",0.57569976067642,0.520408918762103,4.46607258462952,4.96141015756313,0.883701122607809,0.876652936939322,1,1,1,1,2.59224550404279,1.5431072371127,3.59224550404279,2.5431072371127,2.24678655128996,2.29622389053628,0.83569224839978,1.01222357516451,0,0,15,14,"ELVI"
"208",0.278656026049453,0.874964396847455,3.89867934007088,3.92641690913221,0.720545907895087,0.966553310808413,1,1,1,1,0.856854881962899,1.34320350643623,1.8568548819629,2.34320350643623,1.89473461743237,2.00910496244248,0.802049440791983,0.853530854243785,0,0,9,10,"ELVI"
"209",0.374901431456827,0.229879356451722,4.58565867899015,5.0674027198003,0.80739043267865,0.748167024011297,1,1,1,1,2.68397222201194,0.978970584246228,3.68397222201194,1.97897058424623,2.13732999549351,2.06532702404635,0.823851952601163,0.835456899491532,0,0,15,10,"ELVI"
"210",1.78690253277872,1.40520177939658,7.32283626372943,6.57206771123421,1.08249692058606,1.05312467453448,1,1,1,1,4.58068468593535,3.12682579710448,5.58068468593535,4.12682579710448,3.41324124884552,2.90953532251707,1.46419173249674,1.2484958773392,0,0,44,27,"ELVI"
"211",0.545498803611521,0.454924826512293,6.60788957507756,5.10703032398139,0.912363469405106,0.857080610121542,1,1,1,1,1.95271362115955,1.13836012810334,2.95271362115955,2.13836012810334,2.71879857867193,2.22996813321907,1.17454861099386,1.00871579291083,0,0,20,13,"ELVI"
"212",0.180741674278974,0.285735755327769,5.36987811529231,5.56575435275157,0.72718757581456,0.798459823118221,1,1,1,1,1.05957536456574,1.12834193940773,2.05957536456574,2.12834193940773,2.10774124470914,2.17977243099559,0.89553578071854,0.890273454940332,0,0,10,11,"ELVI"
"213",0.161616387607797,0.122297300440707,4.69943378044322,5.58417648340191,0.678535144084225,0.686399493183917,1,1,1,1,0.537183115787207,0.801400988971272,1.53718311578721,1.80140098897127,1.84272023890518,2.02984258690769,0.713017732224012,0.822057033729601,0,0,7,9,"ELVI"
"214",0.433415690842424,0.671931093695671,4.6703477667389,7.45652344960637,0.836094131096398,0.948074334962294,1,1,1,1,2.41241226293873,1.83539914828073,3.41241226293873,2.83539914828073,2.14721820870984,2.75023037218011,0.856864266443586,1.19887179876225,0,0,15,21,"ELVI"
"215",0.985756229240837,0.887573597891454,3.47349280739351,4.31197791133141,0.995878327018275,0.972720270172632,1,1,1,1,2.30088961900473,0.716892333771118,3.30088961900473,1.71689233377112,2.30586848169285,2.15423275824703,0.963273319840188,0.860089949802612,0,0,16,10,"ELVI"
"216",1.93997632363721,2.42109836528909,4.0554787457427,4.96987400458407,1.17751065930603,1.19472524949794,1,1,1,1,2.14216232849176,1.64020350636092,3.14216232849176,2.64020350636092,2.69367114769449,2.48479054073228,1.25170238782648,1.06607457884286,0,0,22,16,"ELVI"
"217",0.404184297196059,0.364423237970472,4.10989689721345,7.92452960011761,0.802185548645195,0.880397639255317,1,1,1,1,2.24799327815516,1.71286801645369,3.24799327815516,2.71286801645369,2.10594081041566,2.65601247838409,0.874829308449319,1.19007240843694,0,0,14,19,"ELVI"
"218",0.53003332067953,0.542987910473627,5.1870441621951,5.06389321915184,0.884807821629495,0.88639497287576,1,1,1,1,1.89175221695222,1.46149115457228,2.89175221695222,2.46149115457228,2.29666774087062,2.28871649506425,1.01528780732353,0.981120133174844,0,0,16,13,"ELVI"
"219",0.623116916646764,0.602996919761111,2.76763099723822,3.89968608524209,0.842895817629679,0.878346757632554,1,1,1,1,0.756613755705459,0.74548799362299,1.75661375570546,1.74548799362299,1.65669126454837,1.84364311757347,0.616149262470732,0.8101631775621,0,0,6,9,"ELVI"
"220",0.285126786104959,0.239599239153486,2.69388067943456,4.76403885318055,0.627630068965495,0.740884167053608,1,1,1,1,0.669546356098805,0.691416186801959,1.66954635609881,1.69141618680196,1.52272867608301,2.05288450900396,0.639125355054019,0.803968425133926,0,0,6,9,"ELVI"
"221",0.23558399827984,0.322661763925907,3.78300912631768,4.05547048357429,0.682390736518263,0.756600643813167,1,1,1,1,1.93226490840742,1.2657279159204,2.93226490840742,2.2657279159204,1.78617726627023,1.95735861039997,0.770777828113581,0.822313742919795,0,0,11,10,"ELVI"
"222",0.497711058408684,0.121268867312291,7.83744595501074,3.71353413374558,0.914821891696142,0.566587773916728,1,1,1,1,3.3669920705273,0.569654136622599,4.3669920705273,1.5696541366226,2.79469443996103,1.73891212398431,1.26344929535314,0.687479402566379,0,0,28,6,"ELVI"
"223",0.695140938192025,0.332479940963274,2.78978694015024,6.82871430920741,0.877790688093641,0.851073595673126,1,1,1,1,0.995239176059301,1.30285923929859,1.9952391760593,2.30285923929859,1.82855657471699,2.45370600375325,0.753876563902425,1.08151310002778,0,0,8,15,"ELVI"
"224",0.548090460031912,0.12723472688869,2.8017737597039,4.67595369718422,0.806848488615126,0.643444159263824,1,1,1,1,1.4198673434024,0.523360464749006,2.4198673434024,1.52336046474901,1.71682483064556,1.86352360753476,0.684853591513888,0.705651548945257,0,0,8,7,"ELVI"
"225",0.17838087596926,0.321352085782016,5.40883516514173,3.6388616278448,0.727088469942672,0.732003034490084,1,1,1,1,1.29653999529093,0.995526130375476,2.29653999529093,1.99552613037548,1.98780867084368,1.8905551110868,0.860531484031619,0.750395561138159,0,0,11,8,"ELVI"
"226",0.113215420525044,0.248458221213068,2.88030193574368,3.56421086453037,0.469385242157649,0.676593847339063,1,1,1,1,0.452590407244043,0.62163631065835,1.45259040724404,1.62163631065835,1.47555822361289,1.68577833936605,0.545903482187924,0.681579342202729,0,0,5,7,"ELVI"
"227",0.35086707608895,0.664574192632726,4.29235267365917,4.17509179654663,0.783485119815932,0.906768400074857,1,1,1,1,0.65593918269206,0.890574625643567,1.65593918269206,1.89057462564357,1.94911842421841,2.0500953676654,0.771367408827057,0.852928971906641,0,0,9,9,"ELVI"
"228",0.333471974167625,0.229727001661896,3.45243114840876,3.29139878636525,0.727534645858224,0.639620010116248,1,1,1,1,1.14957269115657,0.706474403555893,2.14957269115657,1.70647440355589,1.85800969189203,1.59646480587916,0.769093575756757,0.711369933399153,0,0,9,7,"ELVI"
"229",0.311190773265522,0.411483628177869,4.08317421625306,3.70141540702022,0.751343334761514,0.786703023138858,1,1,1,1,1.34578693643398,0.781259760997851,2.34578693643398,1.78125976099785,1.87501307183043,1.92370892634438,0.882849595280435,0.7845797158044,0,0,11,8,"ELVI"
"230",0.494250690185847,2.42678177984092,2.79402348172973,4.62240140248477,0.777072701189869,1.21142543435831,1,1,1,1,1.00834701574683,1.87532158919747,2.00834701574683,2.87532158919747,1.73777364726918,2.36238075139573,0.69978591955565,1.01655889298095,0,0,7,15,"ELVI"
"231",0.351630698866488,0.290272971630858,2.77160524535004,5.03944705051856,0.685847122688364,0.782352208134776,1,1,1,1,0.425091230239334,0.842881507934759,1.42509123023933,1.84288150793476,1.58386771886216,2.15020071502385,0.612696906511202,0.865301673879939,0,0,6,10,"ELVI"
"232",0.153489758993707,0.262811142520259,3.21272260357014,4.74261797804545,0.558029371223664,0.754448439958739,1,1,1,1,0.547018604695867,0.822567576693453,1.54701860469587,1.82256757669345,1.56125414707744,2.07724882667067,0.648477216377145,0.85304269354157,0,0,6,10,"ELVI"
"233",0.174018176883282,0.359610632818435,4.03524337838845,6.11356529865013,0.648345938644664,0.845954931272099,1,1,1,1,0.738249504968768,1.06575454289582,1.73824950496877,2.06575454289582,1.68581994503886,2.36506418995826,0.776298976102283,0.994219790201051,0,0,8,13,"ELVI"
"234",0.289969401821274,0.519287647330872,5.2548258839346,5.92414182538791,0.790105235650649,0.895283613384817,1,1,1,1,2.12012564258576,1.36488576547706,3.12012564258576,2.36488576547706,2.28749617984427,2.3318027353268,0.907105788015854,0.933231806869586,0,0,14,13,"ELVI"
"235",0.0810620575539202,0.26065550656578,4.0434059825803,3.684555399107,0.537196120651969,0.694254509167593,1,1,1,1,0.509116142312461,0.584832731241399,1.50911614231246,1.5848327312414,1.66746672800575,1.81876882652306,0.635703387216467,0.736476137225323,0,0,6,7,"ELVI"
"236",1.00046032916203,0.801354774552817,4.59971642867374,4.88538902884176,1.0001000597047,0.955682674683516,1,1,1,1,2.37470004643821,1.2967518540019,3.37470004643821,2.2967518540019,2.25526585247753,2.27700051680983,0.900479944265492,0.95415249219555,0,0,15,12,"ELVI"
"237",1.0069141930055,5.27854830126292,3.56239962596995,6.07264408095273,1.00193607352318,1.31515993034816,1,1,1,1,1.48441513661155,4.10541443034182,2.48441513661155,5.10541443034182,2.02626186195816,3.10771452583714,0.878649853487411,1.28777423874167,0,0,11,34,"ELVI"
"238",0.19380291571752,0.111212172871314,3.61288902064216,4.88207149625139,0.634966390064538,0.637708706488987,1,1,1,1,1.17510563538202,0.64200916065307,2.17510563538202,1.64200916065307,1.77902068069241,1.75878027164052,0.765420523269557,0.694070000411277,0,0,8,7,"ELVI"
"239",0.538258734121789,0.111576913845188,2.25822030601993,3.50428547826356,0.760108693222988,0.534824345764224,1,1,1,1,0.485952449490317,0.486419211052002,1.48595244949032,1.486419211052,1.4762970265788,1.64086485369729,0.577440637097383,0.616209706974373,0,0,5,6,"ELVI"
"240",0.352701546681284,0.255403865772322,3.15020838999984,3.28125950667413,0.718338763485265,0.659699320848411,1,1,1,1,1.01515423239917,0.420284702461977,2.01515423239917,1.42028470246198,1.710100075937,1.69856728226619,0.667235899764469,0.596940543494789,0,0,7,6,"ELVI"
"241",0.48867540585418,0.462149074641906,2.96188763760017,4.54042526821608,0.785247040429196,0.843665657959152,1,1,1,1,1.551467345393,0.789766843368325,2.551467345393,1.78976684336833,1.82721365514569,2.12015534951567,0.729988284235259,0.873289097019126,0,0,9,10,"ELVI"
"242",0.334431785514757,1.51246996345389,3.46935232515877,3.445565417396,0.729268148657852,1.12758723706463,1,1,1,1,1.00721304064251,1.18567290136799,2.00721304064251,2.18567290136799,1.95850633400271,1.91047647310943,0.831886096179386,0.803862020318573,0,0,9,9,"ELVI"
"243",0.376367614995943,0.281399297871299,2.7387591727573,5.13345182696576,0.699912557993342,0.781137950247916,1,1,1,1,1.24628264972971,1.49354575109308,2.24628264972971,2.49354575109308,1.77539383575452,2.20319181644925,0.728708852436951,0.949846800264981,0,0,8,12,"ELVI"
"244",0.242911339642667,0.865032624209515,5.60359150452528,6.98919390638348,0.776835153745432,0.979469085528757,1,1,1,1,2.34397464632548,2.87949205163682,3.34397464632548,3.87949205163682,2.20790546343838,2.737128497945,0.882318960825064,1.14441245920685,0,0,15,23,"ELVI"
"245",0.184489388685622,0.133901555905468,3.74003563754423,3.4626266846656,0.636410793123052,0.559522234111808,1,1,1,1,0.949276895301433,0.377208995891282,1.94927689530143,1.37720899589128,1.85141752044601,1.56381562859802,0.781649094717652,0.569707009498745,0,0,8,5,"ELVI"
"246",0.746414768702186,0.466303288015855,7.18313785483223,6.22765218076038,0.960101064808138,0.884701411318298,1,1,1,1,2.27733645413224,1.38055946806003,3.27733645413224,2.38055946806003,2.89493036485827,2.44990119401746,1.33140099760623,1.08846501663915,0,0,26,15,"ELVI"
"247",0.55575556780573,2.545116622207,5.01153594517244,6.00487964901183,0.889394037766319,1.16832319949769,1,1,1,1,2.36000302896611,4.092441845119,3.36000302896611,5.092441845119,2.36623532145293,2.96605452409482,1.01170421133099,1.16286650103437,0,0,18,29,"ELVI"
"248",1.52016691646005,1.44828888462785,5.87566995367095,4.52300580416819,1.07388230714748,1.08533493684318,1,1,1,1,4.2444943373429,1.69037001982712,5.2444943373429,2.69037001982712,2.88913866125003,2.3400763562948,1.10726677781011,1.005993113757,0,0,29,15,"ELVI"
"249",1.19880141464353,0.67088518622003,5.26473981420035,4.75495604548417,1.03504082794184,0.919481346662671,1,1,1,1,2.56464957408193,1.16283349041568,3.56464957408193,2.16283349041568,2.6973086483982,2.28050987031631,1.17615576641096,1.02371089103651,0,0,22,13,"ELVI"
"250",0.259230508208791,1.04617511512106,10.2651698267522,6.29812282556539,0.876764943991143,1.00719308334677,1,1,1,1,3.5054054634223,2.38546630342755,4.5054054634223,3.38546630342755,2.7926343668048,2.67916261788829,1.17171050241613,1.15739501654015,0,0,27,21,"ELVI"
"251",0.483498718209323,0.0906873214192029,3.70749232489052,5.0025490342079,0.82200378300375,0.618892971651725,1,1,1,1,1.74847425174639,0.34209474540278,2.74847425174639,1.34209474540278,1.87510876964402,1.77655406125922,0.829028254023209,0.584158357183244,0,0,12,6,"ELVI"
"252",0.314290323601247,0.254009574014249,3.49680788897704,4.74718441768214,0.718206255231173,0.749257274671668,1,1,1,1,1.57137482652048,0.885723056552082,2.57137482652048,1.88572305655208,1.84379589836435,2.065092083624,0.774132668727665,0.826379244387733,0,0,10,9,"ELVI"
"253",0.447512883571319,0.380019053625239,3.03507377570689,4.89729301752154,0.767267782198673,0.820726759577298,1,1,1,1,0.882674588707322,1.31427523877108,1.88267458870732,2.31427523877108,1.65081136992992,2.08379909501589,0.722098857117937,0.902820402432533,0,0,7,11,"ELVI"
"254",0.445826881375268,1.75971085955466,3.34655678959515,5.70743550851041,0.785535391649604,1.10408823547025,1,1,1,1,1.43450864910798,2.54960939877849,2.43450864910798,3.54960939877849,1.98368906776088,2.74470771183341,0.834767578494535,1.14742659580461,0,0,10,22,"ELVI"
"255",0.142317221157781,0.523955842541765,5.53204519287709,7.17797678676646,0.702972938368565,0.913889174632225,1,1,1,1,1.6366783503994,1.43244421265427,2.6366783503994,2.43244421265427,2.05108046176425,2.58211423271599,0.884102440797123,1.13112948988807,0,0,12,17,"ELVI"
"256",0.483939657265743,0.611286570651455,5.52368394422289,5.80510601347031,0.876869658555441,0.91870923228753,1,1,1,1,1.75256382654216,2.31387857324059,2.75256382654216,3.31387857324059,2.36929434064691,2.43508029959862,0.990231823278397,1.00224874863003,0,0,14,17,"ELVI"
"257",0.0988838877537872,0.520748070109802,5.37473083300795,6.83830798138706,0.650185452415585,0.90899406126868,1,1,1,1,1.06482737452453,2.0046760899153,2.06482737452453,3.0046760899153,1.85849039535319,2.54969234039019,0.827612396724436,1.12225003945591,0,0,9,18,"ELVI"
"258",0.590312179120854,0.347254407386933,4.56196260281499,5.87516040094121,0.890882083844432,0.835246223023723,1,1,1,1,1.57385155022899,0.989981129662703,2.57385155022899,1.9899811296627,2.31356779271194,2.30733219518192,1.05240818323641,0.947527950704931,0,0,15,12,"ELVI"
"259",3.50112102545445,0.247740745094832,3.57876962444161,3.61515480361702,1.41927131369418,0.679785059309518,1,1,1,1,1.63471140200975,0.435714852579277,2.63471140200975,1.43571485257928,2.33471510535019,1.65226033644639,0.996946544062304,0.584098691478654,0,0,14,6,"ELVI"
"260",0.279489711631538,0.435733477796888,4.89250532220727,4.14009534273914,0.770620136699272,0.818195908829188,1,1,1,1,1.11507433023763,1.2449448759077,2.11507433023763,2.2449448759077,2.12900337718068,1.99721777545074,0.960029202514942,0.837062549847846,0,0,11,10,"ELVI"
"261",0.641084969158953,1.76600431971281,2.9432172146929,5.7119606426601,0.859798773204408,1.10469185660511,1,1,1,1,0.999737104919811,2.88216521187106,1.99973710491981,3.88216521187106,1.81171874570625,2.811526571061,0.75623484044329,1.1655469526849,0,0,8,24,"ELVI"
"262",2.39949939985565,0.929573737101215,4.04940974902397,5.87405150027245,1.24128249351246,0.987644464273222,1,1,1,1,2.34000908511901,1.21159724875442,3.34000908511901,2.21159724875442,2.66687877692466,2.48070085711557,1.13279952596445,1.08584579741526,0,0,21,15,"ELVI"
"263",0.394462460566861,0.512760265897374,4.05215873640398,8.40156079360743,0.79487979415339,0.923575516014119,1,1,1,1,0.93358240084136,1.88585077064545,1.93358240084136,2.88585077064545,1.9772802140158,2.74846779246226,0.89395820899286,1.20945394292445,0,0,10,21,"ELVI"
"264",1.71585287666346,0.785146390068721,2.8884699652927,4.44684283294255,1.20552977665685,0.947058140971207,1,1,1,1,1.23382371031284,1.07710859768125,2.23382371031284,2.07710859768125,1.88040935012014,2.07470105906282,0.780166655527835,0.873033904111509,0,0,9,10,"ELVI"
"265",0.25517322637338,0.417758703594833,4.55851476964949,2.95362560082784,0.741101337680513,0.744145579839507,1,1,1,1,1.16774943361238,0.379696218919598,2.16774943361238,1.3796962189196,2.02939083595889,1.60133964579663,0.85105390077055,0.556310284463684,0,0,10,5,"ELVI"
"266",0.3935207014798,0.821676958429586,5.44244438473588,4.35409911270998,0.842517541364983,0.955893525519577,1,1,1,1,1.9512900317484,1.27891656229052,2.9512900317484,2.27891656229052,2.36682928697341,2.15186462598657,1.02180618748619,0.932170853621426,0,0,16,12,"ELVI"
"267",0.187742360674953,0.0578382018755249,8.33639453831167,3.37960544724679,0.818200015754256,0.430277466436026,1,1,1,1,0.613800679008041,0.26350954141467,1.61380067900804,1.26350954141467,2.16731415610484,1.31308520980032,0.865988140373523,0.431297539649879,0,0,11,4,"ELVI"
"268",1.04277762723607,0.686897545761307,2.75422457429051,6.2704704441341,1.01532485715852,0.941863378473793,1,1,1,1,0.922983145388771,2.10213791752747,1.92298314538877,3.10213791752747,1.68690749806899,2.62661129446132,0.735109461875308,1.13598549612569,0,0,7,19,"ELVI"
